isbn,e-isbn,title,auth-first,auth-last,trnsl-first,trnsl-last,publisher,genre,price,pubdate mo,pubdate yr,language,country,addl auth,addl trnsl,auth gender,trnsl gend
9.78154E+12,,Tonight You're Dead,Viveca,Sten,Marlaine,Delargy,AmazonCrossing,Fiction,14.95,Nov,2017,Swedish,Sweden,,,Female,Female
9.78094E+12,,Irina's Hat,Josh,Stenberg,Various,Various,MerwinAsia,Fiction,25,Jun,2013,Chinese,China,,,Both,Both
9.78098E+12,,Giacomo's Seasons,Mario Rigoni,Stern,Elizabeth,Harris,Autumn Hill,Fiction,12.95,Dec,2012,Italian,Italy,,,Male,Female
9.78045E+12,,Curse of the Pharaoh,Steve,Stevenson,Siobhan,Kelly,Grosset &amp; Dunlap,Children's,5.99,Feb,2013,Italian,Italy,,,,
9.78025E+12,,Earth Before the Dinosaurs,Sebastien,Steyer,Chris,Spence,Indiana University Press,Nonfiction,35,Aug,2012,French,France,,,,
9.78023E+12,,Traveling in Place: A History of Armchair Travel,Bernd,Stiegler,Peter,Filkins,University of Chicago,Nonfiction,25,Nov,2013,German,Germany,,,,
9.78161E+12,,"Las Vegas in the Rearview Mirror: The City in Theory, Photography, and Film",Martino,Stierli,Elizabeth,Tucker,Getty,Nonfiction,50,Apr,2013,German,Switzerland,,,,
9.7819E+12,,Bachelors,Adalbert,Stifter,David,Bryer,Pushkin Press,Fiction,14.95,May,2009,German,Austria,,,Male,Male
9.7815E+12,,Judgment of Richard Richter,Igor,Stiks,Ellen,Elias-Bursac,AmazonCrossing,Fiction,14.95,Sep,2017,Croatian,Bosnia-Herzegovina,,,Male,Female
9.78082E+12,,Mia's Thumb,Ljuba,Stille,Anja,Mundt,Holiday House,Children's,16.95,Sep,2014,German,Germany,,,,
9.78194E+12,,Croatian War Nocturnal,Spomenka,Stimec,Sebastian,Schulman,Phoneme Books,Fiction,16,Aug,2017,Esperanto,Croatia,,,Female,Male
9.78194E+12,,Expedition to the Baobab Tree,Wilma,Stockenstrom,J. M.,Coetzee,Archipelago,Fiction,18,Apr,2014,Afrikaans,South Africa,,,Female,Male
9.78194E+12,,Regine's Book: A Teen Girl's Last Words,Regine,Stokke,Henriette,Larsen,Zest,Children's,16.99,Oct,2012,Norwegian,Norway,,,,
9.78156E+12,,Mountain Poems of Stonehouse,,Stonehouse,Red,Pine,Copper Canyon,Poetry,17,May,2014,Chinese,China,,,Male,Male
9.78148E+12,,Marked by Fire,Josy,Stoque,Elizabeth,Lowe,AmazonCrossing,Fiction,10.99,Sep,2014,Portuguese,Brazil,,,Female,Female
9.78095E+12,,Carsten the Trustee and Other Short Fiction,Theodor,Storm,Denis,Jackson,Dufour Editions,Fiction,24.95,Apr,2009,German,Germany,,,Male,Male
9.78156E+12,,26 Poems,August,Stramm,Marshall,Hryciuk,Green Integer,Poetry,12.95,Feb,2017,German,Germany,,,Male,Male
9.78379E+12,,Look at Me!: The Art of the Portrait for Children,Claudia,Strand,Cynthia,Hall,Prestel,Children's,14.95,Apr,2012,German,Germany,,,,
9.78144E+12,,"Pleasant Nights, Vol. 1",Giovan Francesco,Straparola,W. G.,Waters,University of Toronto Press,Nonfiction,110,Aug,2012,Italian,Italy,,,,
9.78185E+12,,Muddy River,Sergey,Stratanovsky,Jim,Kates,Carcanet Press,Poetry,19.26,May,2016,Russian,Russia,,,Male,Male
9.7816E+12,,Snowed Under: An Episodic Novel,Antje Ravic,Strubel,Zaia,Alexander,Red Hen,Fiction,17.95,Jan,2008,German,Germany,,,Female,Female
9.78161E+12,,Doomed City,Arkady,Strugatsky,Andrew,Bromfield,Chicago Review,Fiction,27.99,Jul,2016,Russian,Russia,Boris Strugatsky;,,Male,Male
9.7802E+12,,Origins of Music,Carl,Stumpf,David,Trippett,Oxford University Press,Nonfiction,65,Sep,2012,German,Germany,,,,
9.78023E+12,,Critical Essays on Colombian Cinema and Culture: Cinembargo Colombia,Juana,Suarez,Laura,Chesak,Palgrave Macmillan,Nonfiction,85,Aug,2012,Spanish,Colombia,,,,
9.78159E+12,,Week in October,Elizabeth,Subercaseaux,Marina,Harss,Other Press,Fiction,23.95,Aug,2008,Spanish,Chile,,,Female,Female
9.78156E+12,,Losing Is What Matters,Manuel Perez,Subirana,Allen,Young,Dalkey Archive,Fiction,15,Apr,2016,Spanish,Spain,,,Male,Male
9.78081E+12,,Coming from an Off-Key Time,Bogdan,Suceava,Alistair Ian,Blyth,Northwestern University Press,Fiction,19.95,Jan,2011,Romanian,Romania,,,Male,Male
9.78809E+12,,Miruna,Bogdan,Suceava,Alistair Ian,Blyth,Twisted Spoon Press,Fiction,15,Jan,2014,Romanian,Romania,,,Male,Male
9.78194E+12,,Mysterieuse,Eric,Suchere,Sandra,Doller,Anomalous Press,Poetry,10,Mar,2013,French,France,,,Male,Female
9.78161E+12,,Selected Works,Jose Antonio Ramos,Sucre,Guillermo,Parra,UNO Press,Poetry,19.95,Jul,2012,Spanish,Venezuela,,,Male,Male
9.78075E+12,,Inside Concentration Camps: Social Life at the Extremes,Maja,Suderland,Jessica,Spengler,Polity Books,Nonfiction,69.95,Nov,2013,German,Germany,,,,
9.7809E+12,,Dreaming of the Delta,Perla ,Suez,Rhonda Dahl,Buchanan,Texas Tech University Press,Fiction,24.95,Dec,2014,Spanish,Argentina,,,Female,Female
9.78096E+12,,Miraculous Plenty: Irish Religious Folktales and Legends,Sean O,Suilleabhain,William,Caulfield,Four Courts,Fiction,35,Mar,2012,Gaelic,Ireland,,,Male,Male
9.78179E+12,,Sweet Bean Paste,Durian,Sukegawa,Alison,Watts,Oneworld,Fiction,16.99,Nov,2017,Japanese,Japan,,,Male,Female
9.78954E+12,,That's How Whales Are Born,Anxos,Sumai,Carys,Evans-Corrales,Small Stations,Fiction,14.99,Sep,2017,Galician,Spain,,,Female,Female
9.78039E+12,,Crow Girl,Erik Axl,Sund,Neil,Smith,Knopf,Fiction,29.95,Jun,2016,Swedish,Sweden,,,Male,Male
9.78152E+12,,Devil's Wedding Ring,Vidar,Sundstol,Tiina,Nunnally,University of Minnesota Press,Fiction,25.95,Sep,2017,Norwegian,Norway,,,Male,Female
9.78082E+12,,Land of Dreams,Vidar,Sundstol,Tiina,Nunnally,University of Minnesota Press,Fiction,24.95,Sep,2013,Norwegian,Norway,,,Male,Female
9.78082E+12,,Only the Dead,Vidar,Sundstol,Tiina,Nunnally,University of Minnesota Press,Fiction,22.95,Oct,2014,Norwegian,Norway,,,Male,Female
9.78082E+12,,Ravens: Minnesota Trilogy 3,Vidar,Sundstol,Tiina,Nunnally,University of Minnesota Press,Fiction,24.95,Apr,2015,Norwegian,Norway,,,Male,Female
9.78195E+12,,Wolves,Jeon,Sungtae,Sora,Kim-Russell,White Pine,Fiction,16,May,2017,Korean,Korea,,,Male,Female
9.78023E+12,,Lost Souls,Hwang,Sunwon,Bruce,Fulton,Columbia University Press,Fiction,27.5,Dec,2009,Korean,Korea,,Ju-Chan Fulton;,Male,Both
9.78185E+12,,Homesick for the Earth,Jules,Supervielle,Moniza,Alvi,Bloodaxe,Poetry,22.95,May,2012,French,Uruguay,,,Male,Female
9.78194E+12,,Last Weynfeldt,Martin,Suter,Steph,Morris,New Vessel Press,Fiction,14.95,Feb,2016,German,Switzerland,,,Male,Male
9.78193E+12,,Edge,Koji,Suzuki,Camellia,Nieh,Vertical,Fiction,24.95,Jun,2012,Japanese,Japan,,,Male,Female
9.78193E+12,,Promenade of the Gods,Koji,Suzuki,Takami,Nieda,Vertical,Fiction,24.95,Aug,2008,Japanese,Japan,,,Male,Female
9.78193E+12,,White Tea Bowl,Mitsu,Suzuki,Kate,McCandless,Rodmell Press,Poetry,14.95,Mar,2014,Japanese,Japan,,,Female,Female
9.7815E+12,,Hell Is Open,Gard,Sveen,Paul,Norlen,AmazonCrossing,Fiction,14.95,Feb,2017,Norwegian,Norway,,,Male,Male
9.7815E+12,,Last Pilgrim,Gard,Sveen,Steven,Murray,AmazonCrossing,Fiction,14.95,Aug,2016,Norwegian,Norway,,,Male,Male
9.78162E+12,,Bitter Bitch,Maria,Sveland,Katarina,Tucker,Skyhorse,Fiction,22.95,Jun,2011,Swedish,Sweden,,,Female,Female
9.78168E+12,,"Father: Made in Sweden, Part 1",Anton,Svensson,Elizabeth,Clark Wessel,Quercus,Fiction,26.99,Apr,2016,Swedish,Sweden,,,Male,Female
9.78081E+12,,"We Are Our Brains: A Neurobiography of the Brain, from the Womb to Alzheimer's",D.F.,Swaab,Jane,Hedley-Prole,Spiegel &amp; Grau,Nonfiction,28,Jan,2014,Dutch,Netherlands,,,,
9.78067E+12,,Breathless,Anne,Sward,Deborah,Bragan-Turner,Viking,Fiction,25.95,Aug,2013,Swedish,Sweden,,,Female,Female
9.78977E+12,,Writing Love,Khalil,Sweileh,Alexa,Firat,American University at Cairo,Fiction,16.95,Jun,2012,Arabic,Syria,,,Male,Female
9.78098E+12,,Building the Barricade &amp; Other Poems,Anna,Swir,Piotr,Florczyk,Calypso Editions,Poetry,15,Mar,2011,Polish,Poland,,,Female,Male
9.78194E+12,,Building the Barricade,Anna,Swirszczynska,Piotr,Florczyk,Tavern Books,Poetry,17,Mar,2016,Polish,Poland,,,Female,Male
9.78168E+12,,Iza's Ballad,Magda,Szabo,George,Szirtes,New York Review Books,Fiction,16.95,Oct,2016,Hungarian,Hungary,,,Female,Male
9.78168E+12,,Katalin Street,Magda,Szabo,Len,Rix,New York Review Books,Fiction,16.95,Sep,2017,Hungarian,Hungary,,,Female,Male
9.78086E+12,,Fish Change Direction in Cold Weather,Pierre,Szalowski,Alison,Anderson,Canongate,Fiction,13.95,Nov,2013,French,France,,,Male,Female
9.78098E+12,,Voyage to Kazohinia,Sandor,Szathmari,Inez,Kemenes,New Europe,Fiction,16.95,Jul,2012,Hungarian,Hungary,,,Male,Female
9.78162E+12,,"Kore: On Sickness, the Sick, and the Search for the Soul of Medicine",Andrzei,Szczeklik,Antonia,Lloyd-Jones,Counterpoint,Nonfiction,26,Nov,2012,Polish,Poland,,,,
9.78161E+12,,Gottland: Mostly True Stories from Half of Czechoslovakia,Mariusz,Szczygiel,Antonia,Lloyd-Jones,Melville House,Nonfiction,25.95,May,2014,Polish,Poland,,,,
9.78071E+12,,Finno-Ugrian Vampire,Noemi,Szecsi,Peter,Sherwood,Marion Boyars,Fiction,14.95,May,2013,Hungarian,Hungary,,,Female,Male
9.78098E+12,,Marginalia on Casanova,Miklos,Szentkuthy,Tim,Wilkinson,Contra Mundum Press,Fiction,20,Sep,2012,Hungarian,Hungary,,,Male,Male
9.78194E+12,,"Prae, Vol 1",Miklos,Szentkuthy,Tim,Wilkinson,Contra Mundum Press,Fiction,40,Dec,2014,Hungarian,Hungary,,,Male,Male
9.78194E+12,,Towards the One and Only Metaphor,Miklos,Szentkuthy,Tim,Wilkinson,Contra Mundum Press,Fiction,22,Sep,2013,Hungarian,Hungary,,,Male,Male
9.7819E+12,,Oliver VII,Antal,Szerb,Len,Rix,Pushkin Press,Fiction,14.95,Mar,2008,Hungarian,Hungary,,,Male,Male
9.78178E+12,,Third Tower: Journeys in Italy,Antal,Szerb,Len,Rix,Pushkin Press,Nonfiction,16,Aug,2014,Hungarian,Hungary,,,,
9.78191E+12,,Natural Selection,Cecilia,Szperling,Oscar,Luna,Aflame Books,Fiction,15.95,Aug,2009,Spanish,Argentina,,,Female,Male
9.78055E+12,,Here,Wislawa,Szymborska,Clare,Cavanagh,Houghton Mifflin Harcourt,Poetry,22,Sep,2010,Polish,Poland,,Stanislaw Baranczak;,Female,Female
9.78054E+12,,Map: Collected and Last Poems,Wislawa,Szymborska,Clare,Cavanagh,Houghton Mifflin Harcourt,Poetry,32,May,2015,Polish,Poland,,,Female,Female
9.78098E+12,,Shy Hand of a Jew,Maurycy,Szymel,Aniela,Gregorek,Cross-Cultural Communications,Poetry,19.95,Apr,2013,Polish,Poland,,Jerzy Gregorek;,Male,Both
9.78194E+12,,Flying Creatures of Fra Angelico,Antonio,Tabucchi,Tim,Parks,Archipelago,Fiction,15,Oct,2012,Italian,Italy,,,Male,Male
9.78091E+12,,For Isabel: A Mandala,Antonio,Tabucchi,Elizabeth,Harris,Archipelago,Fiction,16,Sep,2017,Italian,Italy,,,Male,Female
9.78091E+12,,Time Ages in a Hurry,Antonio,Tabucchi,Martha,Cooley,Archipelago,Fiction,16,Apr,2015,Italian,Italy,,Antonio Romani;,Male,Both
9.78091E+12,,Tristano Dies: A Life,Antonio,Tabucchi,Elizabeth,Harris,Archipelago,Fiction,18,Sep,2015,Italian,Italy,,,Male,Female
9.78092E+12,,Assembly,Novica,Tadic,Steven,Teref,Host Publications,Poetry,15,Nov,2009,Serbian,Serbia and Montenegro,,Maja Teref;,Male,Both
9.78193E+12,,Dark Things,Novica,Tadic,Charles,Simic,BOA Editions,Poetry,16,Jul,2009,Serbian,Serbia and Montenegro,,,Male,Male
9.78161E+12,,Fujisan,Randy,Taguchi,Raj,Mahtani,AmazonCrossing,Fiction,14.95,Nov,2012,Japanese,Japan,,,Female,Male
9.78186E+12,,Gazelle Tracks,Miral al,Tahawy,Anthony,Calderbank,Garnet Publishing,Fiction,15.95,Nov,2008,Arabic,Egypt,,,Female,Male
9.78977E+12,,As Doha Said,Bahaa,Taher,Peter,Daniel,American University at Cairo,Fiction,22.95,Dec,2008,Arabic,Egypt,,,Male,Male
9.78158E+12,,Another Morocco,Abdellah,Taia,Rachel,Small,Semiotext(e),Fiction,14.95,May,2017,French,Morocco,,,Male,Female
9.78158E+12,,Arab Melancholia,Abdellah,Taia,Frank,Stock,MIT,Fiction,14.95,Mar,2012,Arabic,Morocco,,,Male,Male
9.78158E+12,,Salvation Army,Abdellah,Taia,Frank,Stock,Semiotext(e),Fiction,14.95,Mar,2009,French,Morocco,,,Male,Male
9.78161E+12,,Infidels,Abdellah,Taïa,Alison L.,Strayer,Seven Stories Press,Fiction,23.95,May,2016,French,Morocco,,,Male,Female
9.78193E+12,,Mexico City Noir,Paco Ignacio,Taibo II,Achy,Obejas,Akashic Books,Fiction,15.95,Feb,2010,Spanish,Mexico,,,Male,Female
9.78159E+12,,Rumi: The Fire of Love,Nahal,Tajadod,Robert,Bononno,Overlook,Fiction,26.95,Aug,2008,French,France,,,Female,Male
9.78193E+12,,Translucent Tree,Nobuko,Takagi,Deborah,Iwabuchi,Vertical,Fiction,19.95,May,2008,Japanese,Japan,,,Female,Female
9.78086E+12,,Case of the Sharaku Murders,Katsuhiko,Takahashi,Ian,MacDonald,Thames River Press,Fiction,34.95,Sep,2013,Japanese,Japan,,,Male,Male
9.78082E+12,,Poems of a Penisist,Mutsuo,Takahashi,Hiroaki,Sato,University of Minnesota Press,Poetry,19.95,Nov,2012,Japanese,Japan,,,Male,Male
9.78032E+12,,Genocide of One,Kazuaki,Takano,Philip,Gabriel,Mulholland Books,Fiction,26,Dec,2014,Japanese,Japan,,,Male,Male
9.7809E+12,,Prosopopoeia,Farid,Tali,Aditi,Machado,Action Books,Poetry,16,Dec,2016,French,Morocco,,,Male,Female
9.7815E+12,,About the Night,Anat,Talshir,Evan,Fallenberg,AmazonCrossing,Fiction,14.95,Jul,2016,Hebrew,Israel,,,Female,Male
9.78179E+12,,Tiger and the Acrobat,Susanna,Tamaro,Nicoleugenia,Prezzavento,Oneworld,Fiction,16.99,Feb,2018,Italian,Italy,,Vicki Satlow;,Female,Female
9.78186E+12,,Breaking Knees,Zakaria,Tamer,Ibrahim,Muhawi,Garnet Publishing,Fiction,15.95,Aug,2008,Arabic,Syria,,,Male,Male
9.78977E+12,,Hedgehog,Zakaria,Tamer,Brian,O'Rourke,American University at Cairo,Fiction,22.95,May,2009,Arabic,Syria,,Denys Johnson-Davies;,Male,Male
9.78086E+12,,Thousand Strands of Black Hair,Seiko,Tanabe,Meredith,McKinney,Thames River Press,Fiction,34.95,Dec,2012,Japanese,Japan,,,Female,Female
9.78194E+12,,Mountain Tasting,Santoka,Taneda,John,Stevens,White Pine,Poetry,16,Jun,2009,Japanese,Japan,,,Male,Male
9.78148E+12,,"Beijing, Beijing",Feng,Tang,Michelle,Deeter,AmazonCrossing,Fiction,14.95,Mar,2015,Chinese,China,,,Male,Female
9.78094E+12,,Chagall and a Tree Leaf,Shuntaro,Tanikawa,William,Elliott,Katydid Books,Poetry,15,May,2008,Japanese,Japan,Kazuo Kawamura;,,Male,Male
9.78081E+12,,Devils in Daylight,Junichiro,Tanizaki,J. Keith,Vincent,New Directions,Fiction,16.95,Feb,2017,Japanese,Japan,,,Male,Male
9.78023E+12,,In Black and White,Junichiro,Tanizaki,Phyllis,Lyons,Columbia University Press,Fiction,20,Jan,2018,Japanese,Japan,,,Male,Female
9.78081E+12,,Maids,Junichiro,Tanizaki,Michael,Cronin,New Directions,Fiction,22.95,Feb,2017,Japanese,Japan,,,Male,Male
9.78098E+12,,Mind at Peace,Ahmet Hamdi,Tanpinar,Erdag,Goknar,Archipelago,Fiction,25,Jan,2009,Turkish,Turkey,,,Male,Male
9.78025E+12,,Life and a Half,Sony Labou,Tansi,Alison,Dundy,Indiana University Press,Fiction,19.95,Feb,2011,French,Republic of the Congo,,,Male,Female
9.78025E+12,,Shameful State,Sony Labou,Tansi,Dominic,Thomas,Indiana University Press,Fiction,20,Jan,2016,French,Republic of the Congo,,,Male,Male
9.78086E+12,,Production of Local Knowledge,Luis,Tapia,Alison,Spedding,Seagull Books,Nonfiction,35,Sep,2017,Spanish,Mexico,,,Male,Female
9.78099E+12,,Sheds/Hangars,Jose-Flore,Tappy,John,Taylor,Bitter Oleander Press,Poetry,21,Apr,2014,French,Switzerland,,,Female,Male
9.78194E+12,,Our Street,Sandor,Tar,Judith,Sollosy,Contra Mundum Press,Fiction,18.5,May,2015,Hungarian,Hungary,,,Male,Female
9.78039E+12,,Pomegranate Lady and Her Sons,Goli,Taraghi,Sarah,Khalili,W.W. Norton,Fiction,25.95,Oct,2013,Persian,Iran,,,Female,Female
9.78185E+12,,Spanish Second Republic Revisited: From Democratic Hopes to Civil War (1931-1936),Manuel Alvarez,Tardio,Nick,Rider,Sussex Academic,Nonfiction,74.95,Mar,2012,Spanish,Spain,,,,
9.7815E+12,,Deadly Aid,Michel,Tarou,Alexis,Pernsteiner,AmazonCrossing,Fiction,14.95,Jul,2015,French,France,,,Male,Female
9.78194E+12,,Living Theatre,Bianca,Tarozzi,Jeanne,Foster,BOA Editions,Poetry,16,Nov,2017,Italian,Italy,,Alan Williamson;,Female,Both
9.78989E+12,,Five Nice Mice and the Great Car Race,Chisato,Tashiro,Sayako,Uchida,Minedition,Children's,17.99,May,2014,Japanese,Japan,,,,
9.78072E+12,,Frozen Dreams,Wahei,Tatematsu,Philip,Gabriel,Peter Owen Publishers,Fiction,14.95,Nov,2012,Japanese,Japan,,,Male,Male
9.78156E+12,,Jerusalem,Goncalo,Tavares,Anna,Kushner,Dalkey Archive,Fiction,13.95,Oct,2009,Portuguese,Portugal,,,Male,Female
9.78156E+12,,Joseph Walser's Machine,Goncalo,Tavares,Rhett,McNeil,Dalkey Archive,Fiction,13.95,Mar,2012,Portuguese,Portugal,,,Male,Male
9.78163E+12,,Klaus Klump: A Man,Goncalo,Tavares,Rhett,McNeil,Dalkey Archive,Fiction,12.5,May,2014,Portuguese,Portugal,,,Male,Male
9.78156E+12,,Learning to Pray in the Age of Technology,Goncalo,Tavares,Daniel,Hahn,Dalkey Archive,Fiction,15.95,Aug,2011,Portuguese,Portugal,,,Male,Male
9.7809E+12,,Neighborhood,Goncalo,Tavares,Roopanjali,Roy,Texas Tech University Press,Fiction,29.95,Oct,2012,Portuguese,Portugal,,,Male,Female
9.78163E+12,,Voyage to India,Goncalo,Tavares,Rhett,McNeil,Dalkey Archive,Fiction,19,Dec,2016,Portuguese,Portugal,,,Male,Male
9.78081E+12,,Emissary,Yoko,Tawada,Margaret,Mitsutani,New Directions,Fiction,14.95,Apr,2018,Japanese,Japan,,,Female,Female
9.78081E+12,,Memoirs of a Polar Bear,Yoko,Tawada,Susan,Bernofsky,New Directions,Fiction,16.95,Nov,2016,German,Japan,,,Female,Female
9.78081E+12,,Naked Eye,Yoko,Tawada,Susan,Bernofsky,New Directions,Fiction,13.95,May,2009,German,Japan,,,Female,Female
9.78977E+12,,Candygirl,M. M.,Tawfik,M. M.,Tawfik,American University at Cairo,Fiction,17.95,Jan,2013,Arabic,Egypt,,,Male,Male
9.78977E+12,,Murder in the Tower of Happiness,M. M.,Tawfik,M. M.,Tawfik,American University at Cairo,Fiction,24.95,Dec,2008,Arabic,Egypt,,,Male,Male
9.7815E+12,,Gavin: Pure Passion,Drucie Anne,Taylor,Kate,Northrop,AmazonCrossing,Fiction,14.95,Dec,2015,German,Germany,,,Female,Female
9.78373E+12,,Seduced - Colours of Love,Kathryn,Taylor,Iona,Italia,Bastei Entertainment,Fiction,6.99,Mar,2017,German,Germany,,,Female,Female
9.78373E+12,,Surrendered - Colours of Love,Kathryn,Taylor,Iona,Italia,Bastei Entertainment,Fiction,6.99,Jun,2017,German,Germany,,,Female,Female
9.78373E+12,,Unbound - Colours of Love,Kathryn,Taylor,Iona,Italia,Bastei Entertainment,Fiction,7.99,Apr,2015,German,Germany,,,Female,Female
9.78373E+12,,Uncovered - Colours of Love,Kathryn,Taylor,Iona,Italia,Bastei Entertainment,Fiction,7.99,Aug,2015,German,Germany,,,Female,Female
9.78373E+12,,Unleashed - Colours of Love,Kathryn,Taylor,Iona,Italia,Bastei Entertainment,Fiction,1.99,Nov,2015,German,Germany,,,Female,Female
9.78178E+12,,Subtly Worded,,Teffi,Anne Marie,Jackson,Pushkin Press,Fiction,16,Dec,2014,Russian,Russia,,Robert Chandler;,Female,Both
9.78156E+12,,On Elegance While Sleeping,Viscount Lascano,Tegui,Idra,Novey,Dalkey Archive,Fiction,13.95,Nov,2010,Spanish,Argentina,,,Male,Female
9.78149E+12,,Winter War,Philip,Teir,Tiina,Nunnally,House of Anansi,Fiction,16.95,Mar,2016,Finnish,Finland,,,Male,Female
9.78177E+12,,Black Bread,Emili,Teixidor,Peter,Bush,Biblioasis,Fiction,14.95,Jul,2016,Catalan,Spain,,,Male,Male
9.78191E+12,,Great and Complicated Adventure,Toon,Tellegen,Martin,Cleaver,Boxer,Children's,14.95,Oct,2013,Dutch,Netherlands,,,,
9.78193E+12,,Book of the Edge,Ece,Temelkuran,Deniz,Perin,BOA Editions,Poetry,16,Jun,2010,Turkish,Turkey,,,Female,Female
9.78098E+12,,Last Books of Hector Viel Temperley,Hector Viel,Temperley,Stuart,Krimko,Sand Paper Press,Poetry,15,Dec,2011,Spanish,Argentina,,,Male,Male
9.78194E+12,,Party Headquarters,Georgi,Tenev,Angela,Rodel,Open Letter,Fiction,12.95,Feb,2016,Bulgarian,Bulgaria,,,Male,Female
9.78094E+12,,Crossings,Habib,Tengour,Donald,Revell,Omnidawn,Poetry,17,May,2013,Arabic,Algeria,,,Male,Male
9.78194E+12,,Matei Brunul,Lucian Dan,Teodorovici,Alistair Ian,Blyth,Dalkey Archive,Fiction,19,Feb,2018,Romanian,Romania,,,Male,Male
9.78156E+12,,Our Circus Presents,Lucian Dan,Teodorovici,Alistair Ian,Blyth,Dalkey Archive,Fiction,13.95,Nov,2009,Romanian,Romania,,,Male,Male
9,,Spines of Love,Victor,Teran,David,Shook,Restless Books,Poetry,9.99,Apr,2014,Zapotec,Mexico,,,Male,Male
9.78156E+12,,Assisted Living,Nikanor,Teratologen,Kerri,Pierce,Dalkey Archive,Fiction,14.95,Feb,2012,Swedish,Sweden,,,Male,Female
9.78185E+12,,Rat Killer,Alexander,Terekhov,N.,Roy,Alma,Fiction,14.95,Nov,2009,Russian,Russia,,,Male,Male
9.78191E+12,,Stone Bridge,Alexander,Terekhov,Simon,Patterson,Glagoslav Publications,Fiction,29.6,Mar,2014,Russian,Russia,,,Male,Male
9.78162E+12,,Guard,Peter,Terrin,David,Colmer,MacLehose Press,Fiction,24.99,Jan,2015,Flemish,Belgium,,,Male,Male
9.78085E+12,,Consolations of the Forest,Sylvain,Tesson,Linda,Coverdale,Rizzoli,Nonfiction,24.95,Sep,2013,French,France,,,,
9.78191E+12,,Eat Him If You Like,Jean,Teule,Emily,Phillips,Gallic Books,Fiction,12.95,Oct,2014,French,France,,,Male,Female
9.78191E+12,,Hurlyburly's Husband,Jean,Teule,Alison,Anderson,Gallic Books,Fiction,15.95,Apr,2014,French,France,,,Male,Female
9.78191E+12,,Poisoning Angel,Jean,Teule,Melanie,Florence,Gallic Books,Fiction,11.37,Jul,2015,French,France,,,Male,Female
9.78191E+12,,Suicide Shop,Jean,Teule,Sue,Dyson,Gallic Books,Fiction,13.95,Sep,2013,French,France,,,Male,Female
9.78148E+12,,Brief Space Between Color and Shade,Cristovao,Tezza,Alan,Clarke,AmazonCrossing,Fiction,14.95,Aug,2014,Portuguese,Brazil,,,Male,Male
9.78193E+12,,Eternal Son,Cristovao,Tezza,Alison,Entrekin,Tagus Press,Fiction,19.95,Sep,2013,Portuguese,Brazil,,,Male,Female
9.7809E+12,,Apocalypse Hotel,Ho Anh,Thai,Jonathan R. S.,McIntyre,Texas Tech University Press,Fiction,24.95,Oct,2012,Vietnamese,Vietnam,,,Male,Male
9.78147E+12,,Island of Second Sight,Albert Vigoleis,Thelen,Donald,White,Overlook,Fiction,29.95,Oct,2012,German,Germany,,,Male,Male
9.78185E+12,,Table that Ran Away to the Woods,Stefan,Themerson,??,??,Tate,Children's,10.95,Oct,2012,Polish,Poland,,,,
9.78039E+12,,Darkest Room,Johan,Theorin,Marlaine,Delargy,Delta,Fiction,15,Oct,2009,Swedish,Sweden,,,Male,Female
9.78039E+12,,Echoes from the Dead,Johan,Theorin,Marlaine,Delargy,Bantam,Fiction,12,Nov,2008,Swedish,Sweden,,,Male,Female
9.78179E+12,,Peculiar Life of a Lonely Postman,Denis,Theriault,Liedewy,Hawke,Oneworld,Fiction,15.99,Mar,2017,French,Canada,,,Male,Female
9.78179E+12,,Postman's Fiancee,Denis,Theriault,John,Cullen,Oneworld,Fiction,15.99,Jul,2017,French,Canada,,,Male,Male
9.78193E+12,,"Parkour and the Art du deplacement: Strength, Dignity, Community",Vincent,Thibault,Casey,Roberts,Baraka,Nonfiction,16.99,Oct,2014,French,Canada,,,,
9.78194E+12,,Collector,Anne-Laure,Thieblemont,Sophie,Weiner,Le French,Fiction,16.95,Aug,2015,French,France,,,Female,Female
9.78067E+12,,Bred to Kill,Franck,Thilliez,Mark,Polizzotti,Viking,Fiction,27.95,Jan,2015,French,France,,,Male,Male
9.78067E+12,,Syndrome E,Franck,Thilliez,Mark,Polizzotti,Viking,Fiction,26.95,Aug,2012,French,France,,,Male,Male
9.78144E+12,,Badiou and the Philosophers: Interrogating 1960s French Philosophy,Tzuchien,Tho,Giuseppe,Bianco,Bloomsbury,Nonfiction,29.95,May,2013,French,France,,,,
9.78159E+12,,Exchange of Princesses,Chantal,Thomas,John,Cullen,Other Press,Fiction,16.95,Jul,2015,French,France,,,Female,Male
