ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,8,"29,045","16,960","178,626","16,960",0,0,0,0,0,110,"3,378",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,9,"17,224","15,845","105,928","15,845",0,0,0,0,0,274,"4,015",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,10,"17,988","16,306","110,627","16,306",0,0,0,0,0,31,"1,146",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,11,"23,280","18,516","143,173","18,516",0,0,0,0,0,43,"1,420",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,12,"28,320","18,608","174,170","18,608",0,0,0,0,0,63,"1,831",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,1,"4,679",0,"17,877",0,0,0,0,0,13,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,2,"7,887",0,"28,062",0,0,0,0,0,1,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,3,"1,558",0,"5,550",0,0,0,0,0,26,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,4,104,0,85,0,0,0,0,0,37,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,5,"29,785",0,"187,319",0,422,0,0,0,"7,239",0,"2,689",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,6,"49,166",0,"230,971",0,892,0,0,0,"17,615",0,"4,314",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,7,"53,255",0,"221,233",0,"1,082",0,0,0,"21,433",0,"5,264",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,8,"55,580",0,"262,634",0,932,0,0,0,"19,087",0,"6,272",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,9,"27,166",0,"126,020",0,386,0,0,0,"7,366",0,"3,000",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,10,"11,031",0,"51,552",0,0,0,0,0,"1,163",0,"2,261",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,11,"2,474",0,"15,413",0,0,0,0,0,18,0,402,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,12,357,0,"1,055",0,0,0,0,0,2,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,1,"45,053",0,"95,348",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,2,"35,766",0,"76,782",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,3,"98,118",0,"179,281",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,4,"78,723",0,"147,439",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,5,"85,197",0,"160,543",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,6,"72,891",0,"137,740",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,7,"86,436",0,"160,125",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,8,"51,453",0,"99,998",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,9,"47,151",0,"101,436",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,10,"63,669",0,"135,155",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,11,"56,410",0,"117,112",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,12,"61,602",0,"126,855",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,1,"14,840","17,022","24,363","17,022",0,0,13,16,2,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,2,"10,836","12,429","17,337","12,429",0,0,0,0,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,3,"16,430","12,564","28,903","12,564",0,0,24,32,4,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,4,"43,240","14,990","121,724","14,990",0,0,117,175,14,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,5,"77,241","26,777","233,157","26,777",0,0,562,658,81,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,6,"121,608","42,157","413,900","42,157",0,0,"1,220","1,233",138,0,134,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,7,"154,509","34,433","525,586","34,433",0,0,"1,704","1,451",98,0,337,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,8,"119,271","26,580","376,592","26,580",0,0,856,680,63,0,50,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,9,"89,468","31,015","289,546","31,015",0,0,590,"1,061",54,0,26,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,10,"31,657","24,209","75,086","24,209",0,0,170,546,17,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,11,"16,374","18,782","30,087","18,782",0,0,22,41,2,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wind Cave NP,WICA,National Park,Midwest ,SD,2021,12,"13,527","15,517","24,495","15,517",0,0,19,47,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2021,"709,001","276,475","2,160,776","91,237",0,0,"5,297","5,940",473,0,547
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,1,25,0,"1,150",0,0,0,0,0,35,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,2,95,0,"4,370",0,0,0,0,0,27,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,3,230,0,"10,580",0,0,0,0,0,56,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,4,520,0,"23,920",0,0,0,0,0,40,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,5,"2,003",0,"92,158",0,0,0,0,0,30,0,372,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,6,"10,127",0,"465,842",0,0,0,0,0,57,0,432,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,7,"15,569",0,"716,187",0,0,0,0,0,73,0,550,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,8,"12,371",0,"569,044",0,0,0,0,0,81,0,480,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,9,"8,624",0,"396,684",0,0,0,0,0,95,0,275,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,10,530,0,"24,380",0,0,0,0,0,50,0,68,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,11,60,0,"2,760",0,0,0,0,0,13,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,12,35,0,"1,610",0,0,0,0,0,23,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2021,"50,189",0,"2,308,685",0,0,0,0,0,580,0,"2,177"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,1,"35,338","60,975","463,738","60,975","1,014",0,115,422,102,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,2,"36,897","53,569","478,308","53,569","1,020",0,93,275,93,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,3,"35,611","73,117","471,396","73,117",853,0,250,582,151,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,4,"67,508","77,290","877,673","77,290",0,0,634,"2,003",179,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,5,"473,799","126,299","6,801,564","126,299","19,008","18,096","2,970","5,162","1,264",0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,6,"938,845","191,850","15,847,901","191,850","76,656","89,782","9,760","8,614","5,712",0,382,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,7,"1,080,767","202,660","19,645,627","202,660","99,731","138,067","14,682","11,094","13,659",0,951,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,8,"921,844","180,479","17,222,129","180,479","93,787","123,504","12,397","11,677","13,841",0,"1,461",Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,9,"882,078","154,422","15,058,243","154,422","94,959","62,496","8,467","12,573","7,370",0,523,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,10,"316,662","104,321","4,728,566","104,321","18,485","10,771","2,682","5,840",909,0,6,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,11,"33,144","63,973","476,436","63,973","2,024",0,301,893,62,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,12,"37,749","40,413","591,914","40,413","5,385",0,160,230,13,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2021,"4,860,242","1,329,368","82,663,495","787,930","412,922","442,716","52,511","59,365","43,355",0,"3,323"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,1,"67,284","2,867","336,420","2,867",0,0,0,0,0,0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,2,"128,222","5,474","1,065,392","5,474","12,662",0,"1,429",712,350,0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,3,"159,906","6,680","1,637,066","6,680","25,321",0,"2,543","1,620",428,0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,4,"257,158","10,716","3,272,360","10,716","47,330",0,"10,245","11,768","1,606",0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,5,"348,006","14,304","4,325,551","14,304","52,535",0,"18,551","10,408","10,846",0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,6,"429,980","17,158","6,801,654","17,158","83,353",0,"26,205","17,780","38,385",0,411,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,7,"509,874","20,102","7,705,598","20,102","69,092",0,"33,774","28,576","52,142",0,567,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,8,"432,038","17,608","6,923,857","17,608","64,878",0,"37,871","28,396","37,842",0,"1,144",Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,9,"356,030","14,136","5,920,987","14,136","72,034",0,"26,308","23,096","25,463",0,986,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,10,"284,611","11,471","3,833,518","11,471","48,002",0,"17,512","13,584","6,934",0,56,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,11,"185,213","7,462","2,629,275","7,462","42,394",0,"8,927","8,712",796,0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,12,"129,273","5,644","1,819,509","5,644","32,497",0,"4,814","4,540",47,0,0,Yosemite NP,YOSE,National Park,Pacific West ,CA,2021,"3,287,595","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164"
Zion NP,ZION,National Park,Intermountain ,UT,2021,1,"172,747","1,860","1,053,032","1,860","1,867",0,"3,086","4,891",233,0,0,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,2,"160,232","1,680","1,057,951","1,680","2,609",0,"2,688","5,179",116,0,0,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,3,"429,455","1,860","2,679,911","1,860","5,081",0,"7,940","10,085","1,011",0,0,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,4,"469,775","1,800","2,887,131","1,800","5,098",0,"12,007","9,341","2,393",0,0,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,5,"610,301","1,860","3,712,969","1,860","5,272",0,"14,807","9,503","2,918",0,0,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,6,"675,799","1,800","4,093,523","1,800","5,993",0,"15,669","9,358","1,926",0,0,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,7,"581,496","1,860","3,731,476","1,860","6,437",0,"21,914","8,751",942,0,"1,788",Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,8,"466,928","1,860","3,105,093","1,860","5,754",0,"21,399","7,786","1,206",0,"1,551",Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,9,"483,180","1,800","3,076,210","1,800","4,806",0,"15,670","7,615","1,500",0,"1,655",Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,10,"469,379","1,860","2,902,495","1,860","4,652",0,"11,916","7,181","1,769",0,"1,765",Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,11,"308,560","1,800","1,932,994","1,800","4,261",0,"7,298","5,431",931,0,"1,152",Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
Zion NP,ZION,National Park,Intermountain ,UT,2021,12,"211,983","1,860","1,321,213","1,860","3,624",0,"4,336","4,798",126,0,58,Zion NP,ZION,National Park,Intermountain ,UT,2021,"5,039,835","21,900","31,553,998","5,475","55,454",0,"138,730","89,919","15,071",0,"7,969"
